LOAN_SK,LOAN_NUMBER,LOAN_TYPE,LOAN_STATUS,INTEREST_RATE,CURRENCY_OF_COMMITMENT,EFFECTIVE_START_DATE,EFFECTIVE_END_DATE,IS_CURRENT,RECORD_HASH
3684430156333437694,IBRD01640,NPL,Fully Repaid,5.625,US,2025-12-01,,true,7851863361131135098
4161327727794096685,IBRD81610,FSL,Repaying,0,US,2025-12-01,,true,290044077727617857
3329865599362019455,IBRD90380,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,7911034300683108637
4657609180760128850,IBRD25420,CPL,Fully Repaid,6.18,US,2025-12-01,,true,5551878288252239471
1511786213714348655,IBRD19990,CPL,Fully Repaid,9.6,US,2025-12-01,,true,7789090246009764235
2681935214548043653,IBRD87270,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,6296181268689491186
3911995433059084773,IBRD15346,NPL,Fully Repaid,7.45,US,2025-12-01,,true,2986774432830149585
4116647048122328625,IBRD20140,CPL,Fully Repaid,9.6,US,2025-12-01,,true,7747424515426117904
3970147898997794950,IBRD10140,NPL,Fully Repaid,7.25,US,2025-12-01,,true,7098821627981992834
2870994756142424034,IBRD04289,NPL,Fully Repaid,5.5,US,2025-12-01,,true,8210263498247740111
4885624365307350061,IBRD06000,NPL,Fully Repaid,6.5,US,2025-12-01,,true,8253310924831420321
1628441506303401789,IBRD03350,NPL,Fully Repaid,5.5,US,2025-12-01,,true,1162439731148636304
1179822147142814608,IBRD23920,CPL,Fully Repaid,6.03,US,2025-12-01,,true,2981036084681436476
8685300262776549158,IBRD80030,FSL,Repaying,0,US,2025-12-01,,true,2116094202329598708
1903147835634854819,IBRD34880,CPL,Fully Transferred,7.43,US,2025-12-01,,true,4046961369970040669
5186651757893090929,IBRD07650,NPL,Fully Repaid,7.25,US,2025-12-01,,true,8114876553670460610
250799959493157486,IBRD36910,CPL,Fully Repaid,6.09,US,2025-12-01,,true,57251673742276376
2663456463046338756,IBRD08366,NPL,Fully Repaid,7.25,US,2025-12-01,,true,6245588616744716201
5722655569978338415,IBRD17010,NPL,Fully Repaid,7.9,US,2025-12-01,,true,5329931235537590582
3041964690984581831,IBRD35330,CPL,Fully Repaid,5.59,US,2025-12-01,,true,5056897399519789771
7894354660341600146,IBRD14220,NPL,Fully Repaid,8.2,US,2025-12-01,,true,8230848654122938410
7550847371427299650,IBRD14890,NPL,Fully Repaid,8,US,2025-12-01,,true,3493534782987417587
1423676642901205255,IBRD2994A,SCL,Fully Repaid,2.49,US,2025-12-01,,true,1925943601790739083
3075907446945729794,IBRD13810,NPL,Fully Repaid,8.5,US,2025-12-01,,true,3775385193505848540
8261263782485844261,IBRD96810,FSL,Signed,0,US,2025-12-01,,true,368168484671343949
6954345750631150341,IBRD88090,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,4072127860497586491
7052886999965032788,IBRD23760,CPL,Fully Repaid,5.32,US,2025-12-01,,true,5553814203699160611
883764736683395762,IBRD3429S,SCPM,Fully Repaid,0.98,US,2025-12-01,,true,7504999016564298077
8992680487394554361,IBRD05620,NPL,Fully Repaid,6.5,US,2025-12-01,,true,5106932847360558443
8912432289895724296,IBRD2401S,SCPD,Fully Repaid,7.54,US,2025-12-01,,true,8599420034130175967
3389385516733121310,IBRD47320,SCL,Fully Repaid,1,US,2025-12-01,,true,2184911476361436385
1421752338561076244,IBRD39090,SCL,Fully Repaid,2.03,US,2025-12-01,,true,2176531838610643435
89812257516137061,IBRD25440,CPL,Fully Repaid,3.8,US,2025-12-01,,true,4917283260630708113
1763424927328556979,IBRD24420,CPL,Fully Repaid,3.8,US,2025-12-01,,true,1977059012012197022
4267887636131817014,IBRD26750,CPL,Fully Repaid,5.03,US,2025-12-01,,true,1332952011806067407
6000345333752369381,IBRD18200,NPL,Fully Cancelled,8.25,US,2025-12-01,,true,3663248399270837900
4152077442761418910,IBRD18300,NPL,Fully Repaid,8.25,US,2025-12-01,,true,2075513883787431936
8225958253937759427,IBRD73360,FSL,Fully Cancelled,0,US,2025-12-01,,true,7086207314285929362
2657346366229900499,IBRD06381,NPL,Fully Repaid,6.5,US,2025-12-01,,true,3025116483758512699
3269727419747457343,IBRD71960,FSL,Fully Repaid,0,US,2025-12-01,,true,8759492908146799361
7512275422440735284,IBRD3573S,SCPD,Fully Repaid,5.98,US,2025-12-01,,true,5098063111623159764
6677935075606359335,IBRD23170,CPL,Fully Repaid,6.18,US,2025-12-01,,true,5306204222415683071
5326036929841135996,IBRD84130,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,4093667613604048302
2221531315953091529,IBRD27560,CPL,Fully Repaid,5.24,US,2025-12-01,,true,1136278168439360899
6655984912327517359,IBRD25320,CPL,Fully Repaid,5.01,US,2025-12-01,,true,7746742610766232444
6031410568847170950,IBRD24060,CPL,Fully Repaid,5.11,US,2025-12-01,,true,9089036161909777197
4765327271995403836,IBRD44140,SCL,Fully Cancelled,4.21,US,2025-12-01,,true,1873866570176852300
585159438840593228,IBRD2479S,SCPM,Fully Repaid,6.65,US,2025-12-01,,true,212547770689915502
5408132734701645523,IBRD85120,FSL,Repaying,0,US,2025-12-01,,true,8137743461738770691
1662375906778914274,IBRD47360,SCL,Fully Repaid,0.93,US,2025-12-01,,true,1535803218648300244
2547808728154580992,IBRD32940,CPL,Fully Repaid,4.85,US,2025-12-01,,true,8397511877138640803
8087144296701454162,IBRD96490,FSL,Signed,0,US,2025-12-01,,true,3049743526173981074
7682202711550380700,IBRD3597S,SCPM,Fully Repaid,6.92,US,2025-12-01,,true,5453536994593468127
7475796370539987040,IBRD09480,NPL,Fully Repaid,7.25,US,2025-12-01,,true,6032848670170108462
6855378179969473519,IBRD15870,NPL,Fully Repaid,7.5,US,2025-12-01,,true,734085355075437116
965808239418261950,IBRD4068S,SCPD,Fully Repaid,2.49,US,2025-12-01,,true,1379787108949552413
5510536912740166067,IBRD20080,CPL,Fully Repaid,9.6,US,2025-12-01,,true,1861317956184736416
8075039573238391593,IBRD21890,CPL,Fully Repaid,11.6,US,2025-12-01,,true,4585965887835617454
3907080866158321224,IBRD2954S,SCPM,Fully Repaid,5.91,US,2025-12-01,,true,8424248499747074844
6662603619328354184,IBRD23600,CPL,Fully Repaid,4.11,US,2025-12-01,,true,3658513657712786301
6163565661730500086,IBRD31830,CPL,Fully Repaid,1.91,US,2025-12-01,,true,7716580649513114960
8049949779371808871,IBRD01270,NPL,Fully Repaid,4.25,US,2025-12-01,,true,1883302345457427775
9067513686450953119,IBRD46590,SCL,Fully Repaid,3.59,US,2025-12-01,,true,9102359202515274696
9044332035491956418,IBRD77170,FSL,Repaying,0,US,2025-12-01,,true,3689667500624275385
1565460140996045476,IBRD50110,NON POOL,Repaid,6,US,2025-12-01,,true,8211010996281462283
2102798095194080654,IBRD01060,NPL,Fully Repaid,4.75,US,2025-12-01,,true,7380815904414904456
4090027778093510733,IBRD16010,NPL,Fully Repaid,7.5,US,2025-12-01,,true,8355331875334317045
1343545765241992601,IBRD29760,CPL,Fully Repaid,5.59,US,2025-12-01,,true,2883819913828442198
8180576989037398910,IBRD84630,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,5914032233030625711
4652812641474776567,IBRD44790,SCL,Fully Repaid,2.43,US,2025-12-01,,true,3329857977277533387
6676971147685378201,IBRD00340,NPL,Fully Repaid,3.75,US,2025-12-01,,true,2200346283447678547
925604476750826946,IBRD2602S,SCPD,Fully Repaid,7.96,US,2025-12-01,,true,528165868072217846
3279044652920562332,IBRD93140,FSL,Disbursing,0,US,2025-12-01,,true,4643157853687584438
7211027785104123613,IBRD16000,NPL,Fully Repaid,7.5,US,2025-12-01,,true,5884259079936122551
4143845401024379512,IBRD30520,CPL,Fully Cancelled,6.82,US,2025-12-01,,true,8956527096927974721
5452690669744555798,IBRD78490,FSL,Repaying,0,US,2025-12-01,,true,9124275559181845639
5347159495673736014,IBRD77630,FSL,Fully Repaid,0,US,2025-12-01,,true,7038535946056988900
1534595380998339321,IBRD29660,CPL,Fully Repaid,6.03,US,2025-12-01,,true,8115346834576606366
4152207175739945650,IBRD06720,NPL,Fully Repaid,7,US,2025-12-01,,true,787081406591344511
5106213331825816096,IBRD3001S,SCPM,Fully Repaid,5.91,US,2025-12-01,,true,8219181602787378849
1427036966539911442,IBRD23361,CPL,Fully Repaid,4.26,US,2025-12-01,,true,1671728030648422272
8535539185508102599,IBRD17240,NPL,Fully Repaid,7.9,US,2025-12-01,,true,2333848495225618030
2441416723866493113,IBRD85730,FSL,Repaying,0,US,2025-12-01,,true,8790732942650903865
6054599971394129608,IBRD2775S,SCPD,Fully Repaid,7.15,US,2025-12-01,,true,2837072631228941066
7638863366464671272,IBRDS0050,NPL,Fully Repaid,8.2,US,2025-12-01,,true,7162525466655011876
2538697882577734396,IBRD11300,NPL,Fully Repaid,8.5,US,2025-12-01,,true,2704706486540407757
5543926612220045950,IBRD44070,SCL,Fully Repaid,2.76,US,2025-12-01,,true,2737128915052177065
9045771693881107289,IBRD24510,CPL,Fully Repaid,5.59,US,2025-12-01,,true,551259519956603898
4893212283938669689,IBRD50000,NON POOL,Repaid,4.5,US,2025-12-01,,true,8991729062502214685
5257899730309278725,IBRD45950,SCL,Fully Repaid,3.23,US,2025-12-01,,true,2482455910382215705
5488596071188150353,IBRD84440,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,2198000471075570763
6257573136643687903,IBRD24730,CPL,Fully Repaid,6.94,US,2025-12-01,,true,7586994622388159995
6614327840035358691,IBRD07890,NPL,Fully Repaid,7.25,US,2025-12-01,,true,8316372942320161429
9038546967847970803,IBRD79560,FSL,Repaying,0,US,2025-12-01,,true,7594709830642014537
5917726723094362136,IBRD23384,CPL,Fully Repaid,6.18,US,2025-12-01,,true,6260135079175291628
929017158617046843,IBRD2847S,SCPM,Fully Repaid,7.08,US,2025-12-01,,true,2242498466754491174
1046014451078248616,IBRD28870,CPL,Fully Repaid,5.59,US,2025-12-01,,true,4868721945068967674
9218107311421434391,IBRD84830,FSL,Fully Disbursed,0,US,2025-12-01,,true,6004065235503013276
5847342894509239601,IBRD19670,CPL,Fully Repaid,9.6,US,2025-12-01,,true,8486185327860889733
3567762595674175426,IBRD3488A,SCL,Fully Repaid,0,US,2025-12-01,,true,1484206705082161632
6658820332912135862,IBRD06753,NPL,Fully Repaid,7,US,2025-12-01,,true,3438333024874071684
3607884583265331934,IBRD2746S,SCPD,Fully Repaid,8.76,US,2025-12-01,,true,5969228182366319304
4934417031820168652,IBRD73010,FSL,Fully Repaid,0,US,2025-12-01,,true,5864286833334284892
3363842377648525810,IBRD09490,NPL,Fully Repaid,7.25,US,2025-12-01,,true,2630121157268634624
3451604500719003272,IBRD09161,NPL,Fully Repaid,7.25,US,2025-12-01,,true,7501351068731754318
2463325709167285062,IBRD10290,NPL,Fully Repaid,7.25,US,2025-12-01,,true,3769031095561832221
9159156775623126572,IBRD41840,SCL,Fully Cancelled,5.66,US,2025-12-01,,true,2520417328957260106
5917471995151781528,IBRD17430,NPL,Fully Cancelled,7.9,US,2025-12-01,,true,3429857649108736977
5506122117357276650,IBRD92240,FSL,Disbursing,0,US,2025-12-01,,true,731867563670620911
1995216704536384010,IBRD17000,NPL,Fully Repaid,7.9,US,2025-12-01,,true,6897397424475578917
5520996621361584863,IBRD41070,SCL,Fully Repaid,0.58,US,2025-12-01,,true,4313109502192515141
8745418474595733124,IBRD29150,CPL,Fully Repaid,4.85,US,2025-12-01,,true,3131242238308694648
2239419689741711001,IBRD21380,CPL,Fully Repaid,11.6,US,2025-12-01,,true,1907220040511164257
5862012998139121408,IBRD13765,CPL,Fully Repaid,8.5,US,2025-12-01,,true,5513864857898512958
6954173367311130277,IBRD76770,FSL,Repaying,0,US,2025-12-01,,true,8596225951142200906
4374813491987360801,IBRD11240,NPL,Fully Repaid,8.5,US,2025-12-01,,true,1987149602112186212
3262572511248246562,IBRD02070,NPL,Fully Repaid,5.75,US,2025-12-01,,true,3175739401629435726
7597875424909866136,IBRD02870,NPL,Fully Repaid,5.75,US,2025-12-01,,true,8549589201798714422
5080114767045414832,IBRD3402S,SCPD,Fully Repaid,3.16,US,2025-12-01,,true,6220171508241920145
8571564047923748523,IBRD16750,NPL,Fully Repaid,7,US,2025-12-01,,true,8907560649187348331
8172480126670029615,IBRD44680,SCL,Fully Repaid,1.52,US,2025-12-01,,true,709051979802975583
6704552544361267714,IBRD82000,FSL,Repaying,0,US,2025-12-01,,true,3230253648954454031
593950967844645160,IBRD14320,NPL,Fully Repaid,8.2,US,2025-12-01,,true,4848558679236050557
5377397823852606804,IBRD36180,CPL,Fully Transferred,7.43,US,2025-12-01,,true,115470061528355910
808706185086201075,IBRD60970,NON POOL,Repaid,7,US,2025-12-01,,true,1237147767660123724
9104634771015592902,IBRD3017S,SCPD,Fully Repaid,5.31,US,2025-12-01,,true,137465513201097592
4709207244483456674,IBRD05390,NPL,Fully Repaid,0,US,2025-12-01,,true,712203832022450115
3478225667953924370,IBRD2516S,SCPD,Fully Repaid,6.61,US,2025-12-01,,true,718284738923027034
7525836442013513268,IBRD2922S,SCPD,Fully Repaid,5.46,US,2025-12-01,,true,2265657763735682424
8193729458670574325,IBRD45440,SCL,Fully Repaid,2.23,US,2025-12-01,,true,3483941505039322322
7516809345161182873,IBRD24230,CPL,Fully Repaid,5.03,US,2025-12-01,,true,1055759414918114499
1844130145334225750,IBRD31740,CPL,Fully Repaid,7.43,US,2025-12-01,,true,2486314064021142393
2545680459710774618,IBRD46790,SCL,Fully Repaid,3.81,US,2025-12-01,,true,1381926610746988892
159820027178198064,IBRD34640,CPL,Fully Transferred,7.43,US,2025-12-01,,true,6906361886222663478
5717530431517499025,IBRD60720,NON POOL,Repaid,7,US,2025-12-01,,true,6738802093802351362
325519740459766426,IBRD3280S,SCPD,Fully Repaid,7.02,US,2025-12-01,,true,7817296292931636346
5029172931616467244,IBRD94730,FSL,Disbursing,0,US,2025-12-01,,true,5528698483996118685
8491328611364442285,IBRD2837S,SCPD,Fully Repaid,8.32,US,2025-12-01,,true,8595413139062785952
1860134355102449997,IBRD3436A,SCL,Fully Repaid,0.98,US,2025-12-01,,true,8463086201207244394
316011951570710402,IBRD01880,NPL,Fully Repaid,5.625,US,2025-12-01,,true,3828440469427689305
1940122652807380992,IBRD78180,FSL,Repaying,0,US,2025-12-01,,true,8864720012998360724
8906199436478638041,IBRD27740,CPL,Fully Repaid,5.59,US,2025-12-01,,true,5904869614301086878
3775444266047919827,IBRD23260,CPL,Fully Repaid,4.26,US,2025-12-01,,true,2593118446677804843
1123241961476075430,IBRD39110,SCL,Fully Repaid,0,US,2025-12-01,,true,1713145627289279641
2380256436164860086,IBRD2441S,SCPM,Fully Repaid,7.36,US,2025-12-01,,true,763288162143265740
8172705488343228658,IBRD22820,CPL,Repaying,6.22,US,2025-12-01,,true,4844154988585172485
7298053507293270464,IBRD21540,CPL,Fully Repaid,11.6,US,2025-12-01,,true,7269156886194079225
5096266994084949569,IBRD92300,FSL,Disbursing,0,US,2025-12-01,,true,5554748307200302192
6341337052810831097,IBRD07530,NPL,Fully Repaid,7.25,US,2025-12-01,,true,5051720426649473160
4480640638729000170,IBRD43630,SCL,Fully Repaid,0,US,2025-12-01,,true,5433504040227156639
2845188473889618153,IBRD2362S,SCPY,Fully Repaid,4.12,US,2025-12-01,,true,4634584468352525596
7026937578474233880,IBRD3143S,SCPD,Fully Repaid,5.11,US,2025-12-01,,true,908213044891689823
4257456705808833632,IBRD12110,NPL,Fully Repaid,8.5,US,2025-12-01,,true,993840077904451825
9061574130682145442,IBRD2300S,SCPD,Fully Repaid,6.61,US,2025-12-01,,true,8064327373465771586
8551024198030862688,IBRD87880,FSL,Disbursing,0,US,2025-12-01,,true,508414342033265585
3288526456032922714,IBRD3476S,SCPM,Fully Repaid,2.57,US,2025-12-01,,true,8499036626260738316
4998756109003140660,IBRD3397S,SCPM,Fully Repaid,3.13,US,2025-12-01,,true,3768946357093305744
239195894498646495,IBRD10345,CPL,Fully Repaid,7.25,US,2025-12-01,,true,8491469726433455873
7128955033433368852,IBRD39170,CPL,Fully Repaid,4.32,US,2025-12-01,,true,2076681171892069370
6117721024903118500,IBRD43240,SCL,Fully Repaid,2.94,US,2025-12-01,,true,5369544083229879061
3347651467656771458,IBRD60330,NON POOL,Repaid,6.5,US,2025-12-01,,true,2345030857732556259
8118866134467495831,IBRD41220,CPL,Fully Repaid,1.8,US,2025-12-01,,true,8788741738365888876
8854631084089628667,IBRD2689S,SCPD,Fully Repaid,5.11,US,2025-12-01,,true,3933707772466233330
8327512874378653225,IBRD96700,FSL,Disbursing,0,US,2025-12-01,,true,3175614676470779140
2202567305497539327,IBRD30700,CPL,Fully Repaid,4.11,US,2025-12-01,,true,1449962396477894220
776225092067163946,IBRD21210,CPL,Fully Repaid,11.6,US,2025-12-01,,true,7122739938511091389
5831184482928522221,IBRD87870,FSL,Fully Disbursed,0,US,2025-12-01,,true,3160612460083100990
871559399546567570,IBRD75350,FSL,Fully Repaid,0,US,2025-12-01,,true,8580252904818416961
6466204335508982636,IBRD3825S,SCPD,Fully Repaid,4.9,US,2025-12-01,,true,8569590111265697762
2462477561001756979,IBRD39420,SCL,Fully Repaid,0,US,2025-12-01,,true,8079279553189884424
440892001406712750,IBRD10700,NPL,Fully Repaid,8,US,2025-12-01,,true,6747471496741881482
41767560033670801,IBRD3632B,SCL,Fully Repaid,0,US,2025-12-01,,true,8503196875237610251
1704124769081035382,IBRD24560,CPL,Fully Repaid,6.54,US,2025-12-01,,true,310783734981479266
631125737776311833,IBRD83560,FSL,Repaying,0,US,2025-12-01,,true,3695888446838009242
8868096597342265032,IBRD71810,FSL,Fully Repaid,0,US,2025-12-01,,true,4951913406616277553
513184453967596127,IBRD91320,FSL,Disbursing,0,US,2025-12-01,,true,2526263963675551326
957197150749818398,IBRD06800,NPL,Fully Repaid,7,US,2025-12-01,,true,6858280254334586904
3622768877460198970,IBRD3452S,SCPD,Fully Repaid,2.49,US,2025-12-01,,true,2247792172275835873
8604556046357602592,IBRD16810,NPL,Fully Repaid,7,US,2025-12-01,,true,1857304013276116745
4997415656572902192,IBRD3603A,SCL,Fully Repaid,0.69,US,2025-12-01,,true,8403056700248325458
4080031195383580336,IBRD20180,CPL,Fully Repaid,9.6,US,2025-12-01,,true,7730136427912049340
8151327729565205001,IBRD87780,FSL,Repaying,0,US,2025-12-01,,true,5064422848722305346
9114307820158381912,IBRD09080,NPL,Fully Repaid,7.25,US,2025-12-01,,true,6925525852845944839
8415724924279065332,IBRD31200,CPL,Fully Repaid,5.59,US,2025-12-01,,true,6896702613979497647
6224615517381549300,IBRD37250,CPL,Fully Repaid,6.09,US,2025-12-01,,true,8677313374941271594
1246374822691038840,IBRD36950,CPL,Fully Repaid,3.8,US,2025-12-01,,true,461108939936575697
3903016110231247244,IBRD06680,NPL,Fully Repaid,7,US,2025-12-01,,true,9135770018626803029
877088488419165386,IBRD81410,FSL,Repaying,0,US,2025-12-01,,true,3733378800468090327
4230382002337613853,IBRD23091,CPL,Fully Repaid,6.7,US,2025-12-01,,true,2609204494043534649
7560968343919075989,IBRD38540,CPL,Fully Transferred,7.39,US,2025-12-01,,true,5055303246095663368
2886164554721258001,IBRD23340,CPL,Fully Repaid,5.01,US,2025-12-01,,true,2975489198917287217
9221108514087809931,IBRD3078S,SCPM,Fully Repaid,2.9,US,2025-12-01,,true,3859716262868446454
1143677714469959975,IBRD02140,NPL,Fully Repaid,5.75,US,2025-12-01,,true,8852606754908330046
8296967828968602463,IBRD24530,CPL,Fully Repaid,5.11,US,2025-12-01,,true,2706328940836758503
3528701541177022697,IBRD15280,NPL,Fully Repaid,7.45,US,2025-12-01,,true,8836936576872571842
2901789668579749017,IBRD21790,CPL,Fully Repaid,11.6,US,2025-12-01,,true,862986001016973108
6634868113947597045,IBRD18430,NPL,Fully Repaid,8.25,US,2025-12-01,,true,430151661688589716
6349621247032032255,IBRD27760,CPL,Fully Repaid,6.18,US,2025-12-01,,true,8505574857305858957
489282137543416615,IBRD76160,FSL,Repaying,0,US,2025-12-01,,true,340822111555525287
8049866754290985838,IBRD97320,FSL,Effective,0,US,2025-12-01,,true,1981891918390933563
5760630831751657512,IBRD19560,CPL,Fully Repaid,9.6,US,2025-12-01,,true,2419435671624601725
5314178579492936980,IBRD28040,CPL,Fully Repaid,6.03,US,2025-12-01,,true,4790824873421188929
2006455605550377729,IBRD20360,CPL,Fully Repaid,9.6,US,2025-12-01,,true,1318923796282019254
3966706496439481047,IBRD3131S,SCPD,Fully Repaid,5.11,US,2025-12-01,,true,7496969691616453482
7816717927867915731,IBRD83350,FSL,Repaying,0,US,2025-12-01,,true,2123894543225815395
6271248769713049139,IBRD3350S,SCPD,Fully Repaid,4.28,US,2025-12-01,,true,4009623332330746165
5631461383390529225,IBRD3308S,SCPM,Fully Repaid,5.91,US,2025-12-01,,true,1413853334503983238
7597420846239602906,IBRD85490,FSL,Repaying,0,US,2025-12-01,,true,6460126554305183218
761595250233509731,IBRD42520,CPL,Fully Repaid,7.96,US,2025-12-01,,true,1439875043545846174
5233206184892046738,IBRD28782,CPL,Fully Repaid,5.59,US,2025-12-01,,true,7478695272187464041
919251818670318628,IBRD43250,SCL,Fully Repaid,0.58,US,2025-12-01,,true,7478067478656701967
5167928437576413113,IBRD76780,FSL,Repaying,0,US,2025-12-01,,true,1699169218195331281
5743205373951887341,IBRD91260,FSL,Disbursing,0,US,2025-12-01,,true,1285976634011882851
4525297205476262753,IBRD32560,CPL,Fully Cancelled,6.98,US,2025-12-01,,true,618859161581035172
8623353339699121984,IBRD85420,FSL,Disbursing,0,US,2025-12-01,,true,8464055755516997543
1303814397749353626,IBRD33610,CPL,Fully Cancelled,6.77,US,2025-12-01,,true,825677227637005401
8363382629759311222,IBRD80350,FSL,Repaying,0,US,2025-12-01,,true,2534118933229921624
2103316515926373871,IBRD01370,NPL,Fully Repaid,4.75,US,2025-12-01,,true,3988190246574303730
7487365451253844826,IBRD34250,CPL,Fully Repaid,5.59,US,2025-12-01,,true,4338708538740917829
8041994051225260637,IBRD74300,FSL,Fully Repaid,0,US,2025-12-01,,true,5189100313012146359
